state_id,env_step,query_kind,scope,standardized_rmse,raw_rmse,max_abs_difference,query_action_rms,query_translation_rms,query_rotation_rms,query_gripper_abs_mean,query_temporal_std,candidate_action_rms,candidate_translation_rms,candidate_rotation_rms,candidate_gripper_abs_mean,candidate_temporal_std,training_episode_index,training_start_frame,training_task_index,candidate_state_standardized_rmse,training_instruction
libero_goal_task03_ep000_seed0_step0050,50,proposal_seed_303,other_tasks,0.4027630090713501,0.13330356492235174,0.48968032002449036,0.42604716333698356,0.3072100000364316,0.024427167622342837,0.9927684414386749,0.09780428855377057,0.4075917530895598,0.23253075474879772,0.015336281537673836,1.0,0.04125240311398369,179,250,6,1.7416532881653506,put both moka pots on the stove
libero_goal_task03_ep000_seed0_step0050,50,proposal_seed_303,same_task_state_top128,0.8235966563224792,0.2902582024472744,0.9744018912315369,0.42604716333698356,0.3072100000364316,0.024427167622342837,0.9927684414386749,0.09780428855377057,0.47096366241275395,0.42846019536740537,0.025251944808374137,1.0,0.157193929800119,498,49,12,0.12674009799957275,open the top drawer and put the bowl inside
libero_goal_task03_ep000_seed0_step0050,50,proposal_seed_404,same_task,0.5648443102836609,0.1839062784056823,0.8200633525848389,0.4228687119683336,0.29395497915706914,0.023592973452727612,0.9953627920150757,0.09298755424838698,0.4556350250541841,0.38637208403342216,0.04231930383760683,1.0,0.13678543861911271,414,28,12,0.2753312434837113,open the top drawer and put the bowl inside
libero_goal_task03_ep000_seed0_step0050,50,proposal_seed_404,alternate_goal_task,0.7294543385505676,0.47096794780461426,2.0118207931518555,0.4228687119683336,0.29395497915706914,0.023592973452727612,0.9953627920150757,0.09298755424838698,0.4255261665680913,0.2981746945277508,0.016157389112437522,1.0,0.23217174245236624,601,13,18,0.5719923675115282,put the bowl on top of the cabinet
libero_goal_task03_ep000_seed0_step0050,50,proposal_seed_404,other_tasks,0.38859331607818604,0.13028849125879227,0.5146471261978149,0.4228687119683336,0.29395497915706914,0.023592973452727612,0.9953627920150757,0.09298755424838698,0.4075917530895598,0.23253075474879772,0.015336281537673836,1.0,0.04125240311398369,179,250,6,1.7416532881653506,put both moka pots on the stove
libero_goal_task03_ep000_seed0_step0050,50,proposal_seed_404,same_task_state_top128,0.7932885885238647,0.2775907569189838,0.9604522585868835,0.4228687119683336,0.29395497915706914,0.023592973452727612,0.9953627920150757,0.09298755424838698,0.47096366241275395,0.42846019536740537,0.025251944808374137,1.0,0.157193929800119,498,49,12,0.12674009799957275,open the top drawer and put the bowl inside
libero_goal_task03_ep000_seed0_step0050,50,rollout_future,same_task,0.3055448532104492,0.07554499714233018,0.433796763420105,0.4759656879676083,0.4364759988120716,0.02433156191279819,1.006201058626175,0.16894534196895425,0.4754880278432168,0.44037435810467235,0.016666598606350568,1.0,0.16818178224896616,534,51,12,0.16869790055767947,open the top drawer and put the bowl inside
libero_goal_task03_ep000_seed0_step0050,50,rollout_future,alternate_goal_task,0.9652094841003418,0.5711588451604566,2.01889967918396,0.4759656879676083,0.4364759988120716,0.02433156191279819,1.006201058626175,0.16894534196895425,0.41510863493002015,0.2616391693545538,0.01674402114816415,1.0,0.2264934152350578,601,18,18,0.4764773982127359,put the bowl on top of the cabinet
libero_goal_task03_ep000_seed0_step0050,50,rollout_future,other_tasks,0.6805219650268555,0.22755296024170132,0.7916812896728516,0.4759656879676083,0.4364759988120716,0.02433156191279819,1.006201058626175,0.16894534196895425,0.4359422046717374,0.33036563739777386,0.03106379231341175,1.0,0.09938240640587018,4,128,1,1.4369272548501961,put the white mug on the plate and put the chocolate pudding to the right of the plate
libero_goal_task03_ep000_seed0_step0050,50,rollout_future,same_task_state_top128,0.3128874897956848,0.09092264030637184,0.399214506149292,0.4759656879676083,0.4364759988120716,0.02433156191279819,1.006201058626175,0.16894534196895425,0.46062839824710244,0.40185785105535393,0.01612918201436699,1.0,0.15262127333241202,684,49,12,0.0951627865433693,open the top drawer and put the bowl inside
libero_goal_task03_ep000_seed0_step0100,100,proposal_seed_101,same_task,0.6267764568328857,0.43428199555245406,1.9420279264450073,0.4351677429666912,0.35899829574178266,0.0243428855148928,0.9653392612934113,0.23005635593414067,0.48414044608900186,0.4617552625975937,0.019061594591269534,1.0,0.1493417221568963,534,19,12,0.4702398296581498,open the top drawer and put the bowl inside
libero_goal_task03_ep000_seed0_step0100,100,proposal_seed_101,alternate_goal_task,0.7481817007064819,0.38135022515302425,2.0382080078125,0.4351677429666912,0.35899829574178266,0.0243428855148928,0.9653392612934113,0.23005635593414067,0.48485977937570396,0.4634223249884167,0.021152507343775762,1.0,0.30526441947049304,505,6,18,0.44269103757540884,put the bowl on top of the cabinet
libero_goal_task03_ep000_seed0_step0100,100,proposal_seed_101,other_tasks,0.5417361855506897,0.26142123399487616,2.0340144634246826,0.4351677429666912,0.35899829574178266,0.0243428855148928,0.9653392612934113,0.23005635593414067,0.40030778573571446,0.20130695246260724,0.007089802890240462,1.0,0.20440409633476914,51,270,6,1.5808088807035487,put both moka pots on the stove
libero_goal_task03_ep000_seed0_step0100,100,proposal_seed_101,same_task_state_top128,0.7817327976226807,0.40969624855832854,2.039857864379883,0.4351677429666912,0.35899829574178266,0.0243428855148928,0.9653392612934113,0.23005635593414067,0.449190342849018,0.3697229456828645,0.02780035412535319,1.0,0.27536589019168073,762,105,12,0.12444920837879181,open the top drawer and put the bowl inside
libero_goal_task03_ep000_seed0_step0100,100,proposal_seed_202,same_task,0.5897201299667358,0.40425966768717414,1.9428367614746094,0.44363897428255483,0.3698789361961621,0.024923755395028946,0.9817212975025177,0.229910712665071,0.45609515342740975,0.38759986967388976,0.04265577704585888,1.0,0.13182639748508235,414,23,12,0.5544196066616324,open the top drawer and put the bowl inside
libero_goal_task03_ep000_seed0_step0100,100,proposal_seed_202,alternate_goal_task,0.7762258648872375,0.4300312103840711,2.0523815155029297,0.44363897428255483,0.3698789361961621,0.024923755395028946,0.9817212975025177,0.229910712665071,0.485428996859698,0.4648545273576083,0.02016583026551577,1.0,0.30470608365769014,505,7,18,0.4202918478965604,put the bowl on top of the cabinet
libero_goal_task03_ep000_seed0_step0100,100,proposal_seed_202,other_tasks,0.5389274954795837,0.26270293545610024,2.0296790599823,0.44363897428255483,0.3698789361961621,0.024923755395028946,0.9817212975025177,0.229910712665071,0.3990036415588265,0.19521745027761211,0.005709149433314237,1.0,0.1912555462500716,51,268,6,1.5863758420468634,put both moka pots on the stove
libero_goal_task03_ep000_seed0_step0100,100,proposal_seed_202,same_task_state_top128,0.8144869804382324,0.44156040110021544,2.0523815155029297,0.44363897428255483,0.3698789361961621,0.024923755395028946,0.9817212975025177,0.229910712665071,0.449190342849018,0.3697229456828645,0.02780035412535319,1.0,0.27536589019168073,762,105,12,0.12444920837879181,open the top drawer and put the bowl inside
libero_goal_task03_ep000_seed0_step0100,100,proposal_seed_303,same_task,0.5885130763053894,0.4043509649474946,1.9435372352600098,0.44386846391401585,0.3698420768656215,0.024325348297446828,0.9826318264007569,0.22657888443158206,0.45762156015370997,0.3917786559110105,0.0426258940875739,1.0,0.1337936906550217,414,22,12,0.5328789477843289,open the top drawer and put the bowl inside
libero_goal_task03_ep000_seed0_step0100,100,proposal_seed_303,alternate_goal_task,0.7844192385673523,0.43551016027365586,2.043820858001709,0.44386846391401585,0.3698420768656215,0.024325348297446828,0.9826318264007569,0.22657888443158206,0.485428996859698,0.4648545273576083,0.02016583026551577,1.0,0.30470608365769014,505,7,18,0.4202918478965604,put the bowl on top of the cabinet
libero_goal_task03_ep000_seed0_step0100,100,proposal_seed_303,other_tasks,0.5570446252822876,0.23679893062594864,2.026536464691162,0.44386846391401585,0.3698420768656215,0.024325348297446828,0.9826318264007569,0.22657888443158206,0.45199862361133736,0.3780153021712096,0.02185241557228289,1.0,0.22703139909365658,243,17,3,0.4400003083592293,turn on the stove and put the moka pot on it
libero_goal_task03_ep000_seed0_step0100,100,proposal_seed_303,same_task_state_top128,0.8293576836585999,0.4483773544305644,2.043820858001709,0.44386846391401585,0.3698420768656215,0.024325348297446828,0.9826318264007569,0.22657888443158206,0.449190342849018,0.3697229456828645,0.02780035412535319,1.0,0.27536589019168073,762,105,12,0.12444920837879181,open the top drawer and put the bowl inside
libero_goal_task03_ep000_seed0_step0100,100,proposal_seed_404,same_task,0.5567874908447266,0.36483804558455524,1.9370222091674805,0.4476653573989179,0.3721793436533201,0.021822668152911798,0.9919197821617126,0.2079650374524634,0.4594346486519885,0.3967351033477765,0.04228927361526625,1.0,0.1351930729528185,414,21,12,0.5132794893433019,open the top drawer and put the bowl inside
libero_goal_task03_ep000_seed0_step0100,100,proposal_seed_404,alternate_goal_task,0.8103451132774353,0.3685983560164203,2.073413372039795,0.4476653573989179,0.3721793436533201,0.021822668152911798,0.9919197821617126,0.2079650374524634,0.4424517097911247,0.35054713251696085,0.023767850358811068,1.0,0.21701488437602937,601,0,18,0.5226963852054163,put the bowl on top of the cabinet
libero_goal_task03_ep000_seed0_step0100,100,proposal_seed_404,other_tasks,0.5703232884407043,0.3712859895296748,1.9370222091674805,0.4476653573989179,0.3721793436533201,0.021822668152911798,0.9919197821617126,0.2079650374524634,0.4098045917635684,0.24146971087120367,0.01478467910672865,1.0,0.04311974484475213,179,247,6,1.771112688979101,put both moka pots on the stove
libero_goal_task03_ep000_seed0_step0100,100,proposal_seed_404,same_task_state_top128,0.8805869221687317,0.4980098191190203,2.073413372039795,0.4476653573989179,0.3721793436533201,0.021822668152911798,0.9919197821617126,0.2079650374524634,0.449190342849018,0.3697229456828645,0.02780035412535319,1.0,0.27536589019168073,762,105,12,0.12444920837879181,open the top drawer and put the bowl inside
libero_goal_task03_ep000_seed0_step0100,100,rollout_future,same_task,0.3877115845680237,0.08764646294647414,0.4808865785598755,0.47276847189508686,0.4288691962717844,0.04114582315641378,1.0038061189651488,0.2836734610827489,0.46915715662851337,0.4212114672757532,0.053234584048596545,1.0,0.2942766745760204,560,91,12,0.09606310978922011,open the top drawer and put the bowl inside
libero_goal_task03_ep000_seed0_step0100,100,rollout_future,alternate_goal_task,0.6178537607192993,0.28797803271466116,2.0312929153442383,0.47276847189508686,0.4288691962717844,0.04114582315641378,1.0038061189651488,0.2836734610827489,0.5084509150543637,0.5185919514246679,0.030786874313596183,1.0,0.32777576420240645,590,11,18,0.36736178857182944,put the bowl on top of the cabinet
libero_goal_task03_ep000_seed0_step0100,100,rollout_future,other_tasks,0.6143787503242493,0.18437063971899065,1.0974340438842773,0.47276847189508686,0.4288691962717844,0.04114582315641378,1.0038061189651488,0.2836734610827489,0.43409204707171384,0.32375888903003097,0.03912323537446665,1.0,0.23770260656971162,254,64,8,0.8557673352152366,put the black bowl in the bottom drawer of the cabinet and close it
libero_goal_task03_ep000_seed0_step0100,100,rollout_future,same_task_state_top128,0.3877115845680237,0.08764646294647414,0.4808865785598755,0.47276847189508686,0.4288691962717844,0.04114582315641378,1.0038061189651488,0.2836734610827489,0.46915715662851337,0.4212114672757532,0.053234584048596545,1.0,0.2942766745760204,560,91,12,0.09606324881315231,open the top drawer and put the bowl inside
libero_goal_task03_ep001_seed1_step0050,50,proposal_seed_101,same_task,0.55056232213974,0.17223381319559308,0.8157736659049988,0.4317479600269527,0.3215845561917546,0.030109150638387285,0.9958873653411865,0.0977599767863631,0.4556350250541841,0.38637208403342216,0.04231930383760683,1.0,0.13678543861911271,414,28,12,0.23799220049266584,open the top drawer and put the bowl inside
libero_goal_task03_ep001_seed1_step0050,50,proposal_seed_101,alternate_goal_task,0.7842751145362854,0.47733589595749903,2.0184988975524902,0.4317479600269527,0.3215845561917546,0.030109150638387285,0.9958873653411865,0.0977599767863631,0.4255261665680913,0.2981746945277508,0.016157389112437522,1.0,0.23217174245236624,601,13,18,0.5583847302881507,put the bowl on top of the cabinet
libero_goal_task03_ep001_seed1_step0050,50,proposal_seed_101,other_tasks,0.4244653284549713,0.12997829918205386,0.5125287175178528,0.4317479600269527,0.3215845561917546,0.030109150638387285,0.9958873653411865,0.0977599767863631,0.4075917530895598,0.23253075474879772,0.015336281537673836,1.0,0.04125240311398369,179,250,6,1.6979476780298517,put both moka pots on the stove
libero_goal_task03_ep001_seed1_step0050,50,proposal_seed_101,same_task_state_top128,0.8402848839759827,0.2908083398204212,0.9414271712303162,0.4317479600269527,0.3215845561917546,0.030109150638387285,0.9958873653411865,0.0977599767863631,0.46657812846228625,0.41757700162204936,0.01585762555370913,1.0,0.15359410054274544,684,45,12,0.11845483630895615,open the top drawer and put the bowl inside
libero_goal_task03_ep001_seed1_step0050,50,proposal_seed_202,same_task,0.5453669428825378,0.17146136513017013,0.8195655345916748,0.43214837674435597,0.32319498951250436,0.03062594154055098,0.9955043792724609,0.0948009440398357,0.4556350250541841,0.38637208403342216,0.04231930383760683,1.0,0.13678543861911271,414,28,12,0.23799220049266584,open the top drawer and put the bowl inside
libero_goal_task03_ep001_seed1_step0050,50,proposal_seed_202,alternate_goal_task,0.7846285104751587,0.4774971285008261,2.0119192600250244,0.43214837674435597,0.32319498951250436,0.03062594154055098,0.9955043792724609,0.0948009440398357,0.4255261665680913,0.2981746945277508,0.016157389112437522,1.0,0.23217174245236624,601,13,18,0.5583847302881507,put the bowl on top of the cabinet
libero_goal_task03_ep001_seed1_step0050,50,proposal_seed_202,other_tasks,0.41732096672058105,0.12644280853814158,0.4965973198413849,0.43214837674435597,0.32319498951250436,0.03062594154055098,0.9955043792724609,0.0948009440398357,0.4075917530895598,0.23253075474879772,0.015336281537673836,1.0,0.04125240311398369,179,250,6,1.6979476780298517,put both moka pots on the stove
libero_goal_task03_ep001_seed1_step0050,50,proposal_seed_202,same_task_state_top128,0.8335046768188477,0.2878486013577982,0.9354893565177917,0.43214837674435597,0.32319498951250436,0.03062594154055098,0.9955043792724609,0.0948009440398357,0.46657812846228625,0.41757700162204936,0.01585762555370913,1.0,0.15359410054274544,684,45,12,0.11845483630895615,open the top drawer and put the bowl inside
libero_goal_task03_ep001_seed1_step0050,50,proposal_seed_303,same_task,0.5544129014015198,0.17655916461757323,0.8256943225860596,0.43311329384243186,0.32686060759778185,0.03016952545575081,0.9948726081848145,0.09867653419848041,0.45490267775345017,0.38434367198497077,0.04240656005125836,1.0,0.13391398684743697,414,27,12,0.23875786043202332,open the top drawer and put the bowl inside
libero_goal_task03_ep001_seed1_step0050,50,proposal_seed_303,alternate_goal_task,0.7893953919410706,0.4657225036614131,2.0093276500701904,0.43311329384243186,0.32686060759778185,0.03016952545575081,0.9948726081848145,0.09867653419848041,0.42826936458183845,0.3071973856197812,0.016246428124732336,1.0,0.23285274080634646,601,12,18,0.5847487311854791,put the bowl on top of the cabinet
libero_goal_task03_ep001_seed1_step0050,50,proposal_seed_303,other_tasks,0.4307771623134613,0.13173832276378566,0.5131800770759583,0.43311329384243186,0.32686060759778185,0.03016952545575081,0.9948726081848145,0.09867653419848041,0.4075917530895598,0.23253075474879772,0.015336281537673836,1.0,0.04125240311398369,179,250,6,1.6979476780298517,put both moka pots on the stove
libero_goal_task03_ep001_seed1_step0050,50,proposal_seed_303,same_task_state_top128,0.8375322818756104,0.2896923865256878,0.9334701895713806,0.43311329384243186,0.32686060759778185,0.03016952545575081,0.9948726081848145,0.09867653419848041,0.46657812846228625,0.41757700162204936,0.01585762555370913,1.0,0.15359410054274544,684,45,12,0.11845483630895615,open the top drawer and put the bowl inside
libero_goal_task03_ep001_seed1_step0050,50,proposal_seed_404,same_task,0.5541682243347168,0.17754464579544077,0.8064893484115601,0.4299328128810554,0.31364001098678707,0.02948697780228273,0.9980431020259857,0.09324470107320662,0.4556350250541841,0.38637208403342216,0.04231930383760683,1.0,0.13678543861911271,414,28,12,0.23799220049266584,open the top drawer and put the bowl inside
libero_goal_task03_ep001_seed1_step0050,50,proposal_seed_404,alternate_goal_task,0.7684072256088257,0.4749269020869895,2.014833450317383,0.4299328128810554,0.31364001098678707,0.02948697780228273,0.9980431020259857,0.09324470107320662,0.4255261665680913,0.2981746945277508,0.016157389112437522,1.0,0.23217174245236624,601,13,18,0.5583847302881507,put the bowl on top of the cabinet
libero_goal_task03_ep001_seed1_step0050,50,proposal_seed_404,other_tasks,0.4099518060684204,0.12611189680087334,0.5201627612113953,0.4299328128810554,0.31364001098678707,0.02948697780228273,0.9980431020259857,0.09324470107320662,0.4075917530895598,0.23253075474879772,0.015336281537673836,1.0,0.04125240311398369,179,250,6,1.6979476780298517,put both moka pots on the stove
libero_goal_task03_ep001_seed1_step0050,50,proposal_seed_404,same_task_state_top128,0.8102825880050659,0.27932215628804974,0.9376724362373352,0.4299328128810554,0.31364001098678707,0.02948697780228273,0.9980431020259857,0.09324470107320662,0.46657812846228625,0.41757700162204936,0.01585762555370913,1.0,0.15359410054274544,684,45,12,0.11845483630895615,open the top drawer and put the bowl inside
libero_goal_task03_ep001_seed1_step0050,50,rollout_future,same_task,0.2655366063117981,0.07050057787670527,0.40135160088539124,0.4700860039109577,0.41921752639189647,0.02301731612636673,1.008887311220169,0.1632584214896285,0.48171271422459966,0.45572070224331035,0.020703445446011732,1.0,0.1680512696787537,624,47,12,0.11922934479646338,open the top drawer and put the bowl inside
libero_goal_task03_ep001_seed1_step0050,50,rollout_future,alternate_goal_task,0.9402987360954285,0.5672419957120236,2.052675247192383,0.4700860039109577,0.41921752639189647,0.02301731612636673,1.008887311220169,0.1632584214896285,0.41510863493002015,0.2616391693545538,0.01674402114816415,1.0,0.2264934152350578,601,18,18,0.45881705960549884,put the bowl on top of the cabinet
libero_goal_task03_ep001_seed1_step0050,50,rollout_future,other_tasks,0.5912731885910034,0.21008375617126446,0.8496822118759155,0.4700860039109577,0.41921752639189647,0.02301731612636673,1.008887311220169,0.1632584214896285,0.4309802620134694,0.3157277917492444,0.019628111369737928,1.0,0.10115176043293296,307,173,0,0.47408868674184124,put the white mug on the left plate and put the yellow and white mug on the right plate
libero_goal_task03_ep001_seed1_step0050,50,rollout_future,same_task_state_top128,0.2655366063117981,0.07050057787670527,0.40135160088539124,0.4700860039109577,0.41921752639189647,0.02301731612636673,1.008887311220169,0.1632584214896285,0.48171271422459966,0.45572070224331035,0.020703445446011732,1.0,0.1680512696787537,624,47,12,0.11922942847013474,open the top drawer and put the bowl inside
libero_goal_task03_ep001_seed1_step0100,100,proposal_seed_101,same_task,0.4901546239852905,0.2451419945829615,1.920354962348938,0.44739738314238275,0.36160069462191446,0.022054635262780387,1.0023090147972107,0.15620623369666345,0.48414044608900186,0.4617552625975937,0.019061594591269534,1.0,0.1493417221568963,534,19,12,0.45528001324530526,open the top drawer and put the bowl inside
libero_goal_task03_ep001_seed1_step0100,100,proposal_seed_101,alternate_goal_task,0.7494333982467651,0.35990849983214046,2.047055721282959,0.44739738314238275,0.36160069462191446,0.022054635262780387,1.0023090147972107,0.15620623369666345,0.4410753954866211,0.3467617388607485,0.019160905620253528,1.0,0.2236045954944135,601,6,18,0.4763688641958726,put the bowl on top of the cabinet
libero_goal_task03_ep001_seed1_step0100,100,proposal_seed_101,other_tasks,0.4636051654815674,0.2406445016488639,1.920354962348938,0.44739738314238275,0.36160069462191446,0.022054635262780387,1.0023090147972107,0.15620623369666345,0.4083403694197632,0.2355884411980779,0.015135611502461998,1.0,0.04180173802576335,179,249,6,1.716484705945299,put both moka pots on the stove
libero_goal_task03_ep001_seed1_step0100,100,proposal_seed_101,same_task_state_top128,0.7683781981468201,0.464757664326457,2.076216220855713,0.44739738314238275,0.36160069462191446,0.022054635262780387,1.0023090147972107,0.15620623369666345,0.43410865087864703,0.3236785105957341,0.040203278097418894,1.0,0.24265937357340825,711,105,12,0.12808085978031158,open the top drawer and put the bowl inside
libero_goal_task03_ep001_seed1_step0100,100,proposal_seed_202,same_task,0.5227630734443665,0.3111249617372462,1.9254738092422485,0.44600661127740043,0.3631923519457743,0.023282356822793625,0.9964686107635498,0.19250993214533502,0.45609515342740975,0.38759986967388976,0.04265577704585888,1.0,0.13182639748508235,414,23,12,0.529448424142479,open the top drawer and put the bowl inside
libero_goal_task03_ep001_seed1_step0100,100,proposal_seed_202,alternate_goal_task,0.7926319241523743,0.3471668493716718,2.0567076206207275,0.44600661127740043,0.3631923519457743,0.023282356822793625,0.9964686107635498,0.19250993214533502,0.4424669209186576,0.3507086502341303,0.021978479652655265,1.0,0.21894953683878024,601,3,18,0.5350059369313566,put the bowl on top of the cabinet
libero_goal_task03_ep001_seed1_step0100,100,proposal_seed_202,other_tasks,0.5295991897583008,0.32014849123135425,1.9254738092422485,0.44600661127740043,0.3631923519457743,0.023282356822793625,0.9964686107635498,0.19250993214533502,0.4083403694197632,0.2355884411980779,0.015135611502461998,1.0,0.04180173802576335,179,249,6,1.716484705945299,put both moka pots on the stove
libero_goal_task03_ep001_seed1_step0100,100,proposal_seed_202,same_task_state_top128,0.7416496872901917,0.41231839179324403,2.0663042068481445,0.44600661127740043,0.3631923519457743,0.023282356822793625,0.9964686107635498,0.19250993214533502,0.43200770798903837,0.31698257209336056,0.04074622804967536,1.0,0.25611271931757956,711,109,12,0.09103766083717346,open the top drawer and put the bowl inside
libero_goal_task03_ep001_seed1_step0100,100,proposal_seed_303,same_task,0.4790817201137543,0.2365563352076054,1.9220926761627197,0.45110920443796104,0.3701935303338491,0.02133169406705503,1.0054346477985383,0.15845641028937285,0.45762156015370997,0.3917786559110105,0.0426258940875739,1.0,0.1337936906550217,414,22,12,0.511212336171819,open the top drawer and put the bowl inside
libero_goal_task03_ep001_seed1_step0100,100,proposal_seed_303,alternate_goal_task,0.7798581719398499,0.3836224561616379,2.07209849357605,0.45110920443796104,0.3701935303338491,0.02133169406705503,1.0054346477985383,0.15845641028937285,0.44172865134493305,0.348645682339759,0.020066344050220362,1.0,0.21895968571195304,601,5,18,0.49655783631566797,put the bowl on top of the cabinet
libero_goal_task03_ep001_seed1_step0100,100,proposal_seed_303,other_tasks,0.4780851900577545,0.2501080194519688,1.9220926761627197,0.45110920443796104,0.3701935303338491,0.02133169406705503,1.0054346477985383,0.15845641028937285,0.4083403694197632,0.2355884411980779,0.015135611502461998,1.0,0.04180173802576335,179,249,6,1.716484705945299,put both moka pots on the stove
libero_goal_task03_ep001_seed1_step0100,100,proposal_seed_303,same_task_state_top128,0.7730657458305359,0.45461721409879224,2.0535836219787598,0.45110920443796104,0.3701935303338491,0.02133169406705503,1.0054346477985383,0.15845641028937285,0.43359351463456886,0.32203350984885587,0.04044175703151085,1.0,0.24677735344002352,711,106,12,0.11414261162281036,open the top drawer and put the bowl inside
libero_goal_task03_ep001_seed1_step0100,100,proposal_seed_404,same_task,0.49494627118110657,0.26089693695004607,1.926462173461914,0.44760068545213694,0.3629718124996615,0.018401741641870587,1.0020508646965027,0.15948788745091771,0.45609515342740975,0.38759986967388976,0.04265577704585888,1.0,0.13182639748508235,414,23,12,0.529448424142479,open the top drawer and put the bowl inside
libero_goal_task03_ep001_seed1_step0100,100,proposal_seed_404,alternate_goal_task,0.7626876831054688,0.44755714349336595,2.0613174438476562,0.44760068545213694,0.3629718124996615,0.018401741641870587,1.0020508646965027,0.15948788745091771,0.43608508070807056,0.3318176714086464,0.017151114016119455,1.0,0.23128163168040178,601,9,18,0.41609772219510355,put the bowl on top of the cabinet
libero_goal_task03_ep001_seed1_step0100,100,proposal_seed_404,other_tasks,0.46075427532196045,0.2625737237760575,1.926462173461914,0.44760068545213694,0.3629718124996615,0.018401741641870587,1.0020508646965027,0.15948788745091771,0.4150301270604044,0.26173741267179773,0.008767838921254888,1.0,0.03734641770257829,316,228,6,1.339165009250266,put both moka pots on the stove
libero_goal_task03_ep001_seed1_step0100,100,proposal_seed_404,same_task_state_top128,0.7904072403907776,0.46765014041307074,2.0569610595703125,0.44760068545213694,0.3629718124996615,0.018401741641870587,1.0020508646965027,0.15948788745091771,0.432584950164208,0.31884092556111254,0.04053626492410452,1.0,0.2532055376270099,711,108,12,0.09526532888412476,open the top drawer and put the bowl inside
