state_id,source_task_id,source_goal,goal,left_seed,right_seed,left_Q,right_Q,absolute_Q_difference,action_rmse,action_first10_rmse,action_expert_final_rmse,action_head_input_rmse,velocity_executed_rmse,velocity_padding_rmse,active_head_output_rmse,padding_head_output_rmse,active_row_energy_fraction,padding_row_energy_fraction,full_output_row_energy_fraction,output_null_energy_fraction,flow_noise_exact,vlm_main_view_pooled_rmse,vlm_wrist_view_pooled_rmse,vlm_language_pooled_rmse,vlm_state_pooled_rmse,vlm_pooled_rmse,action_to_vlm_gain
task03_ep003_step0100,3,drawer,drawer,101,303,0.0,0.0,0.0,0.024063910183373026,0.026386861864648673,0.4633555975016564,0.47340565396321094,1.4222407748065784,1.4127345672739413,1.179353671918751,1.3965615312152289,0.08363843866271442,0.6828160275608535,0.766432839638682,0.23356716036131797,False,0.0,0.0,0.0,0.0,0.0,24063910183.373028
task03_ep003_step0100,3,drawer,drawer,101,404,0.0,0.0,0.0,0.027179584072352544,0.026680862250347298,0.45029489622097574,0.4588180351940625,1.359115161557768,1.3678108208516306,1.0857695017528393,1.357444452745582,0.07438223714307979,0.6858056636351967,0.7600765147617039,0.2399234852382961,False,0.0,0.0,0.0,0.0,0.0,27179584072.352543
task03_ep003_step0100,3,drawer,drawer,202,303,0.0,0.0,0.0,0.028755947442360243,0.0189460635225374,0.4543942353033452,0.4641678172947518,1.402482259379336,1.377287197049545,1.137755351084247,1.3608524103482778,0.07766527833572039,0.6763311768344339,0.7538866103336734,0.24611338966632657,False,0.0,0.0,0.0,0.0,0.0,28755947442.360245
task03_ep003_step0100,3,drawer,drawer,202,404,0.0,0.0,0.0,0.035938695517673105,0.01706754311966489,0.45975207633754595,0.46963714836319287,1.4017177879850184,1.393172137945374,1.1460953636372977,1.3826484124231098,0.07472387905781704,0.6809044327688193,0.755987801136645,0.244012198863355,False,0.0,0.0,0.0,0.0,0.0,35938695517.6731
task03_ep003_step0100,3,drawer,drawer,303,404,0.0,0.0,0.0,0.02565998676180145,0.01709513899565059,0.4569223410414317,0.46565000570880766,1.350691187178075,1.4074550568759114,1.1215786379259662,1.392588880081143,0.07303559580069276,0.7009420884192787,0.7742294198484282,0.2257705801515718,False,0.0,0.0,0.0,0.0,0.0,25659986761.801453
task03_ep003_step0100,3,drawer,cabinet,101,202,0.0,0.0,0.0,0.017041368788718033,0.018672648361369233,0.42816592047386687,0.4527467890695827,1.4022815097515162,1.3761569445634088,1.1433579131635123,1.3623300353922194,0.08242712511703036,0.7123243483121462,0.7951980152840973,0.20480198471590272,False,0.0,0.0,0.0,0.0,0.0,17041368788.718033
task03_ep003_step0100,3,drawer,cabinet,101,303,0.0,1.0,1.0,0.016492365896337197,0.02248104398403321,0.44038075113530417,0.46581541051750514,1.4311976710620338,1.413477845548341,1.200600469441237,1.3985045230459692,0.09016532789766478,0.7070865817968186,0.7971890350733509,0.20281096492664907,False,0.0,0.0,0.0,0.0,0.0,16492365896.337198
task03_ep003_step0100,3,drawer,cabinet,101,404,0.0,0.0,0.0,0.016362574753287593,0.021922807237457768,0.42559805760555675,0.4499773273288938,1.3672585448266446,1.3686373318790133,1.125238321253431,1.3582092205249108,0.08432320274696385,0.7136797929052696,0.7978067809851044,0.20219321901489562,False,0.0,0.0,0.0,0.0,0.0,16362574753.287594
task03_ep003_step0100,3,drawer,cabinet,202,303,0.0,1.0,1.0,0.01697018039538829,0.02003973637096964,0.4297961453260312,0.45446483347425914,1.4138329609632483,1.3777751410912065,1.1636310694263232,1.364522555901479,0.08547584444182936,0.7092594722751748,0.7945928976039895,0.20540710239601045,False,0.0,0.0,0.0,0.0,0.0,16970180395.38829
task03_ep003_step0100,3,drawer,cabinet,202,404,0.0,0.0,0.0,0.018309082785020803,0.017239466284061408,0.43415358158450756,0.4587071383595811,1.406040082079067,1.3940630606368012,1.154005359941749,1.3846429661165889,0.08027803118512057,0.7157407784106364,0.7964418929592529,0.20355810704074706,False,0.0,0.0,0.0,0.0,0.0,18309082785.0208
task03_ep003_step0100,3,drawer,cabinet,303,404,1.0,0.0,1.0,0.01572863593452414,0.019710811332663062,0.4343130741083417,0.45897191018627564,1.3541437544264157,1.4082718812411006,1.1329828415708887,1.396523110694069,0.07774505882489165,0.7254631353779565,0.8034066853222536,0.19659331467774643,False,0.0,0.0,0.0,0.0,0.0,15728635934.52414
task04_ep000_step0050,4,cabinet,drawer,101,202,0.0,0.0,0.0,0.01884378635091158,0.016213393966528957,0.43108132584490705,0.4543609838996381,1.408669236215374,1.3775740995681067,1.1464624316947243,1.354857969391613,0.08172774258250114,0.6996368550897984,0.7819106919500368,0.21808930804996318,False,0.0,0.0,0.0,0.0,0.0,18843786350.91158
task04_ep000_step0050,4,cabinet,drawer,101,303,0.0,0.0,0.0,0.017670050287541428,0.013996894667740139,0.4421552273744931,0.466577941146829,1.4357184135338086,1.4152049235610027,1.2006039990008608,1.3926601276156725,0.08894188993894411,0.6990282388461576,0.7879367802654769,0.21206321973452313,False,0.0,0.0,0.0,0.0,0.0,17670050287.541428
task04_ep000_step0050,4,cabinet,drawer,101,404,0.0,0.0,0.0,0.016155888680556285,0.01199717638129081,0.42714634313741,0.45088196469548775,1.374746542255118,1.370590607038022,1.127021929832549,1.351399077456571,0.083759318571601,0.7038761958164446,0.7873718919277466,0.2126281080722534,False,0.0,0.0,0.0,0.0,0.0,16155888680.556286
task04_ep000_step0050,4,cabinet,drawer,202,303,0.0,0.0,0.0,0.019426265838141447,0.017203030744384652,0.43108031033614136,0.4542046741547534,1.416157839239931,1.3797452198387496,1.1393873337184828,1.3584286867242579,0.08116669269849897,0.7038148400160212,0.7849643208625846,0.2150356791374154,False,0.0,0.0,0.0,0.0,0.0,19426265838.14145
task04_ep000_step0050,4,cabinet,drawer,202,404,0.0,0.0,0.0,0.018062497912025282,0.013811726338922121,0.43427347782054615,0.4578056567638362,1.411008571979182,1.3962059042402852,1.1549602358370696,1.3743765771087117,0.07936096265171806,0.7080639766567326,0.7878831260860243,0.2121168739139757,False,0.0,0.0,0.0,0.0,0.0,18062497912.025284
task04_ep000_step0050,4,cabinet,drawer,303,404,0.0,0.0,0.0,0.013733707215784912,0.010955176176177426,0.4354298577698853,0.4588151204104719,1.3580130430754038,1.4101526770285038,1.1189504518547775,1.390283101229443,0.07502223872082596,0.7197347427405191,0.7949582444847026,0.20504175551529735,False,0.0,0.0,0.0,0.0,0.0,13733707215.784912
task04_ep000_step0050,4,cabinet,cabinet,101,202,1.0,1.0,0.0,0.016731036099789025,0.01172381124042994,0.4273414198926359,0.45440468631319425,1.4089541921076265,1.3774281764807803,1.1779683439350062,1.3647362715187141,0.0858593088674901,0.7097354772899116,0.7960508870853924,0.2039491129146076,False,0.0,0.0,0.0,0.0,0.0,16731036099.789026
task04_ep000_step0050,4,cabinet,cabinet,101,303,1.0,1.0,0.0,0.018782481678877506,0.013482865213964697,0.43803325689146927,0.46616092314289653,1.4350808795685637,1.4149372693954687,1.2205017177930662,1.3996133573741203,0.09168942353566623,0.7073003742004567,0.7989446856927825,0.20105531430721746,False,0.0,0.0,0.0,0.0,0.0,18782481678.877506
task04_ep000_step0050,4,cabinet,cabinet,101,404,1.0,1.0,0.0,0.016476605816990956,0.011853525044898077,0.4237808147637697,0.45103237668488966,1.373217181991286,1.3700135254329402,1.1569713500718135,1.3578009336378585,0.08767845164838273,0.7100457748818638,0.7974872414803502,0.20251275851964978,False,0.0,0.0,0.0,0.0,0.0,16476605816.990955
task04_ep000_step0050,4,cabinet,cabinet,202,303,1.0,1.0,0.0,0.01890146572042377,0.0147917021702116,0.4277742704255812,0.45486575552781044,1.4133295122087115,1.3794809377024688,1.1746989879309453,1.3666474656099379,0.08563749237512192,0.7103047717725486,0.7958610022637643,0.20413899773623567,False,0.0,0.0,0.0,0.0,0.0,18901465720.423767
task04_ep000_step0050,4,cabinet,cabinet,202,404,1.0,1.0,0.0,0.017577610594696497,0.01231893899621881,0.43113861906098444,0.4586733431420094,1.4079133205316323,1.395683359109534,1.1906391254685404,1.3826576502838466,0.08405483725487323,0.7138767792807837,0.7983720318254404,0.20162796817455964,False,0.0,0.0,0.0,0.0,0.0,17577610594.6965
task04_ep000_step0050,4,cabinet,cabinet,303,404,1.0,1.0,0.0,0.014852558664282511,0.011991654622965623,0.43149386513700055,0.45882645447280607,1.3560554376910394,1.4099341825511127,1.153628906080414,1.395576633038676,0.07940140982734813,0.7251182973694469,0.8048038149592254,0.19519618504077463,False,0.0,0.0,0.0,0.0,0.0,14852558664.28251
task04_ep001_step0050,4,cabinet,drawer,101,202,0.0,0.0,0.0,0.018819275039484325,0.01691770694020386,0.43500709655455133,0.455473757232471,1.405596865559378,1.3749215777227788,1.1542405875591977,1.3644907435214426,0.08219744842709308,0.7062761449158764,0.7888907431007118,0.21110925689928817,False,0.0,0.0,0.0,0.0,0.0,18819275039.484325
task04_ep001_step0050,4,cabinet,drawer,101,303,0.0,0.0,0.0,0.01823586544465476,0.017345314244213504,0.4448239646539947,0.4668274631107837,1.4327881029418246,1.4123226609356023,1.2036598349686023,1.400225076461305,0.08922023558793103,0.7059123623101053,0.7950323562761992,0.20496764372380083,False,0.0,0.0,0.0,0.0,0.0,18235865444.654762
task04_ep001_step0050,4,cabinet,drawer,101,404,0.0,0.0,0.0,0.018080912805578376,0.012347396593313626,0.43003964146685075,0.4509081856734638,1.3722447027136944,1.3682200349029858,1.1345509216051621,1.356975749695004,0.08420562321651388,0.7096276059670498,0.7936971290631104,0.2063028709368896,False,0.0,0.0,0.0,0.0,0.0,18080912805.578377
task04_ep001_step0050,4,cabinet,drawer,202,303,0.0,0.0,0.0,0.017544648656739697,0.02022179019698712,0.4360466383099214,0.45722740872077533,1.4159386941711807,1.3770564218760641,1.1732397615364711,1.368132599786637,0.08481830098889241,0.7044753781295501,0.7892000491776469,0.21079995082235314,False,0.0,0.0,0.0,0.0,0.0,17544648656.739697
task04_ep001_step0050,4,cabinet,drawer,202,404,0.0,0.0,0.0,0.020172282997243253,0.015928023388605658,0.439237837394309,0.4604920902575626,1.4075892748271794,1.3936877586997203,1.1783399633048974,1.3827793905607504,0.08192859061887323,0.7084242473041541,0.7907783951574994,0.20922160484250063,False,0.0,0.0,0.0,0.0,0.0,20172282997.24325
